"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2023-03-22,"04:21:00","D5","HRN",44
2023-03-22,NA,"D5","PM",967.8
2023-03-22,"00:00:00","D5","PX",969.3
2023-03-22,"15:31:00","D5","PN",966.5
2023-03-22,NA,"D5","PPT",0
2023-03-22,NA,"D5","RS24h",20.8
2023-03-22,NA,"D5","VVM10",3
2023-03-22,NA,"D5","DVM10",258
2023-03-22,"14:37:00","D5","VVX10",8.8
2023-03-22,"14:37:00","D5","DVVX10",217
2023-03-22,NA,"X2","TM",14.8
2023-03-22,"11:58:00","X2","TX",20.1
2023-03-22,"05:16:00","X2","TN",9.8
2023-03-22,NA,"X2","HRM",77
2023-03-22,"05:28:00","X2","HRX",94
2023-03-22,"13:06:00","X2","HRN",55
2023-03-22,NA,"X4","TM",14.9
2023-03-22,"14:00:00","X4","TX",18.7
2023-03-22,"06:03:00","X4","TN",11.4
2023-03-22,NA,"X4","HRM",75
2023-03-22,"21:39:00","X4","HRX",93
2023-03-22,"14:01:00","X4","HRN",56
2023-03-22,NA,"X4","PM",1012.4
2023-03-22,"00:00:00","X4","PX",1013.9
2023-03-22,"15:30:00","X4","PN",1010.9
2023-03-22,NA,"X4","PPT",0
2023-03-22,NA,"X4","RS24h",20.6
2023-03-22,NA,"X4","VVM10",2.2
2023-03-22,NA,"X4","DVM10",244
2023-03-22,"13:33:00","X4","VVX10",9.2
2023-03-22,"13:33:00","X4","DVVX10",243
2023-03-22,NA,"X8","TM",13.9
2023-03-22,"12:38:00","X8","TX",18.7
2023-03-22,"06:02:00","X8","TN",9.4
2023-03-22,NA,"X8","HRM",82
2023-03-22,"23:50:00","X8","HRX",100
2023-03-22,"13:32:00","X8","HRN",58
2023-03-22,NA,"X8","PM",1006.6
2023-03-22,"00:00:00","X8","PX",1008.2
2023-03-22,"15:39:00","X8","PN",1005.3
2023-03-22,NA,"X8","PPT",0
2023-03-22,NA,"X8","RS24h",20.3
2023-03-22,NA,"X8","VVM10",2.2
2023-03-22,NA,"X8","DVM10",248
2023-03-22,"15:03:00","X8","VVX10",9.3
2023-03-22,"15:03:00","X8","DVVX10",211
2023-03-23,NA,"D5","TM",13.1
2023-03-23,"12:54:00","D5","TX",19.3
2023-03-23,"19:04:00","D5","TN",10.5
2023-03-23,NA,"D5","HRM",81
2023-03-23,"19:00:00","D5","HRX",100
2023-03-23,"23:15:00","D5","HRN",56
2023-03-23,NA,"D5","PM",967
2023-03-23,"10:41:00","D5","PX",968
2023-03-23,"15:14:00","D5","PN",966
2023-03-23,NA,"D5","PPT",0
2023-03-23,NA,"D5","RS24h",20.1
2023-03-23,NA,"D5","VVM10",4.4
2023-03-23,NA,"D5","DVM10",239
2023-03-23,"14:21:00","D5","VVX10",8.5
2023-03-23,"14:21:00","D5","DVVX10",214
2023-03-23,NA,"X2","TM",15.1
2023-03-23,"11:44:00","X2","TX",19.3
2023-03-23,"04:50:00","X2","TN",12.4
2023-03-23,NA,"X2","HRM",79
2023-03-23,"23:52:00","X2","HRX",90
2023-03-23,"11:45:00","X2","HRN",63
2023-03-23,NA,"X4","TM",15.2
2023-03-23,"11:56:00","X4","TX",18.7
2023-03-23,"06:30:00","X4","TN",13.4
2023-03-23,NA,"X4","HRM",78
2023-03-23,"00:00:00","X4","HRX",92
2023-03-23,"11:56:00","X4","HRN",60
2023-03-23,NA,"X4","PM",1011.6
2023-03-23,"10:35:00","X4","PX",1012.5
2023-03-23,"16:47:00","X4","PN",1010.6
2023-03-23,NA,"X4","PPT",0
2023-03-23,NA,"X4","RS24h",18.2
2023-03-23,NA,"X4","VVM10",2.1
2023-03-23,NA,"X4","DVM10",241
2023-03-23,"15:34:00","X4","VVX10",8.2
2023-03-23,"15:34:00","X4","DVVX10",221
2023-03-23,NA,"X8","TM",14.2
2023-03-23,"11:13:00","X8","TX",19
2023-03-23,"02:26:00","X8","TN",11.1
2023-03-23,NA,"X8","HRM",84
2023-03-23,"00:38:00","X8","HRX",99
2023-03-23,"12:15:00","X8","HRN",62
2023-03-23,NA,"X8","PM",1005.8
2023-03-23,"10:43:00","X8","PX",1006.7
2023-03-23,"16:05:00","X8","PN",1004.9
2023-03-23,NA,"X8","PPT",0
2023-03-23,NA,"X8","RS24h",18.1
2023-03-23,NA,"X8","VVM10",2
2023-03-23,NA,"X8","DVM10",245
2023-03-23,"16:32:00","X8","VVX10",7.8
2023-03-23,"16:32:00","X8","DVVX10",214
2023-03-24,NA,"D5","TM",15.4
2023-03-24,"12:18:00","D5","TX",25.5
2023-03-24,"22:00:00","D5","TN",11.2
2023-03-24,NA,"D5","HRM",67
2023-03-24,"19:32:00","D5","HRX",99
2023-03-24,"13:29:00","D5","HRN",25
2023-03-24,NA,"D5","PM",967.9
2023-03-24,"23:30:00","D5","PX",972.1
2023-03-24,"05:06:00","D5","PN",965.3
2023-03-24,NA,"D5","PPT",0
2023-03-24,NA,"D5","RS24h",14.6
2023-03-24,NA,"D5","VVM10",3.8
2023-03-24,NA,"D5","DVM10",285
2023-03-24,"07:15:00","D5","VVX10",9.1
2023-03-24,"07:15:00","D5","DVVX10",299
2023-03-24,NA,"X2","TM",16
2023-03-24,"12:32:00","X2","TX",23.9
2023-03-24,"05:39:00","X2","TN",11.7
2023-03-24,NA,"X2","HRM",77
2023-03-24,"06:00:00","X2","HRX",93
2023-03-24,"14:35:00","X2","HRN",30
2023-03-24,NA,"X4","TM",16.8
2023-03-24,"12:53:00","X4","TX",24.4
2023-03-24,"06:00:00","X4","TN",13.1
2023-03-24,NA,"X4","HRM",70
2023-03-24,"04:16:00","X4","HRX",90
2023-03-24,"14:34:00","X4","HRN",26
2023-03-24,NA,"X4","PM",1012
2023-03-24,"23:30:00","X4","PX",1016.7
2023-03-24,"05:09:00","X4","PN",1009.7
2023-03-24,NA,"X4","PPT",0
2023-03-24,NA,"X4","RS24h",14.1
2023-03-24,NA,"X4","VVM10",1.7
2023-03-24,NA,"X4","DVM10",250
2023-03-24,"15:10:00","X4","VVX10",7
2023-03-24,"15:10:00","X4","DVVX10",86
2023-03-24,NA,"X8","TM",16.2
2023-03-24,"12:46:00","X8","TX",24.8
2023-03-24,"05:32:00","X8","TN",11
2023-03-24,NA,"X8","HRM",71
2023-03-24,"05:20:00","X8","HRX",99
2023-03-24,"14:08:00","X8","HRN",25
2023-03-24,NA,"X8","PM",1006.3
2023-03-24,"23:30:00","X8","PX",1010.8
2023-03-24,"05:05:00","X8","PN",1004
2023-03-24,NA,"X8","PPT",0
2023-03-24,NA,"X8","RS24h",14.5
2023-03-24,NA,"X8","VVM10",2.2
2023-03-24,NA,"X8","DVM10",288
2023-03-24,"14:41:00","X8","VVX10",9.2
2023-03-24,"14:41:00","X8","DVVX10",303
2023-03-25,NA,"D5","TM",13.3
2023-03-25,"14:41:00","D5","TX",18.2
2023-03-25,"05:37:00","D5","TN",9.8
2023-03-25,NA,"D5","HRM",74
2023-03-25,"05:00:00","D5","HRX",100
2023-03-25,"14:41:00","D5","HRN",45
2023-03-25,NA,"D5","PM",972.3
2023-03-25,"10:32:00","D5","PX",974.9
2023-03-25,"23:59:00","D5","PN",969.2
2023-03-25,NA,"D5","PPT",0
2023-03-25,NA,"D5","RS24h",21.2
2023-03-25,NA,"D5","VVM10",4.6
2023-03-25,NA,"D5","DVM10",224
2023-03-25,"14:33:00","D5","VVX10",10.3
2023-03-25,"14:33:00","D5","DVVX10",210
2023-03-25,NA,"X2","TM",15
2023-03-25,"14:07:00","X2","TX",19.4
2023-03-25,"05:00:00","X2","TN",11
2023-03-25,NA,"X2","HRM",72
2023-03-25,"06:31:00","X2","HRX",94
2023-03-25,"14:34:00","X2","HRN",46
2023-03-25,NA,"X4","TM",15.7
2023-03-25,"13:18:00","X4","TX",18.7
2023-03-25,"05:36:00","X4","TN",13.4
2023-03-25,NA,"X4","HRM",65
2023-03-25,"04:54:00","X4","HRX",84
2023-03-25,"14:42:00","X4","HRN",44
2023-03-25,NA,"X4","PM",1017
2023-03-25,"09:45:00","X4","PX",1020
2023-03-25,"23:57:00","X4","PN",1013.7
2023-03-25,NA,"X4","PPT",0
2023-03-25,NA,"X4","RS24h",21
2023-03-25,NA,"X4","VVM10",2
2023-03-25,NA,"X4","DVM10",235
2023-03-25,"14:17:00","X4","VVX10",8
2023-03-25,"14:17:00","X4","DVVX10",238
2023-03-25,NA,"X8","TM",14.8
2023-03-25,"13:09:00","X8","TX",19.3
2023-03-25,"05:51:00","X8","TN",11.2
2023-03-25,NA,"X8","HRM",71
2023-03-25,"05:35:00","X8","HRX",97
2023-03-25,"15:02:00","X8","HRN",46
2023-03-25,NA,"X8","PM",1011.3
2023-03-25,"10:08:00","X8","PX",1014.1
2023-03-25,"23:58:00","X8","PN",1008
2023-03-25,NA,"X8","PPT",0
2023-03-25,NA,"X8","RS24h",21
2023-03-25,NA,"X8","VVM10",2
2023-03-25,NA,"X8","DVM10",248
2023-03-25,"14:25:00","X8","VVX10",7.8
2023-03-25,"14:25:00","X8","DVVX10",167
2023-03-26,NA,"D5","TM",15.9
2023-03-26,"13:36:00","D5","TX",23.7
2023-03-26,"18:38:00","D5","TN",10.8
2023-03-26,NA,"D5","HRM",49
2023-03-26,"18:37:00","D5","HRX",88
2023-03-26,"15:37:00","D5","HRN",14
2023-03-26,NA,"D5","PM",966.3
2023-03-26,"00:00:00","D5","PX",969.3
2023-03-26,"14:48:00","D5","PN",963.6
2023-03-26,NA,"D5","PPT",0
2023-03-26,NA,"D5","RS24h",20.7
2023-03-26,NA,"D5","VVM10",3.7
2023-03-26,NA,"D5","DVM10",268
2023-03-26,"14:48:00","D5","VVX10",16.1
2023-03-26,"14:48:00","D5","DVVX10",251
2023-03-26,NA,"X2","TM",17.2
2023-03-26,"13:53:00","X2","TX",25.8
2023-03-26,"06:00:00","X2","TN",11.6
2023-03-26,NA,"X2","HRM",58
2023-03-26,"06:30:00","X2","HRX",84
2023-03-26,"15:25:00","X2","HRN",15
2023-03-26,NA,"X4","TM",17.6
2023-03-26,"14:35:00","X4","TX",24.9
2023-03-26,"03:57:00","X4","TN",13.2
2023-03-26,NA,"X4","HRM",52
2023-03-26,"02:23:00","X4","HRX",81
2023-03-26,"15:33:00","X4","HRN",13
2023-03-26,NA,"X4","PM",1010.5
2023-03-26,"00:30:00","X4","PX",1013.9
2023-03-26,"14:55:00","X4","PN",1007.8
2023-03-26,NA,"X4","PPT",0
2023-03-26,NA,"X4","RS24h",20.6
2023-03-26,NA,"X4","VVM10",3.5
2023-03-26,NA,"X4","DVM10",270
2023-03-26,"15:11:00","X4","VVX10",16.8
2023-03-26,"15:11:00","X4","DVVX10",312
2023-03-26,NA,"X8","TM",18.2
2023-03-26,"13:16:00","X8","TX",25.7
2023-03-26,"02:54:00","X8","TN",11
2023-03-26,NA,"X8","HRM",46
2023-03-26,"01:16:00","X8","HRX",84
2023-03-26,"16:05:00","X8","HRN",11
2023-03-26,NA,"X8","PM",1004.8
2023-03-26,"00:00:00","X8","PX",1008
2023-03-26,"15:19:00","X8","PN",1002.3
2023-03-26,NA,"X8","PPT",0
2023-03-26,NA,"X8","RS24h",20
2023-03-26,NA,"X8","VVM10",3.5
2023-03-26,NA,"X8","DVM10",283
2023-03-26,"16:33:00","X8","VVX10",16.6
2023-03-26,"16:33:00","X8","DVVX10",295
2023-03-27,NA,"D5","TM",12.8
2023-03-27,"12:28:00","D5","TX",18.6
2023-03-27,"05:37:00","D5","TN",8.5
2023-03-27,NA,"D5","HRM",60
2023-03-27,"23:16:00","D5","HRX",94
2023-03-27,"09:47:00","D5","HRN",34
2023-03-27,NA,"D5","PM",971.6
2023-03-27,"23:48:00","D5","PX",976
2023-03-27,"00:03:00","D5","PN",967.4
2023-03-27,NA,"D5","PPT",0
2023-03-27,NA,"D5","RS24h",22.6
2023-03-27,NA,"D5","VVM10",3.3
2023-03-27,NA,"D5","DVM10",163
2023-03-27,"00:17:00","D5","VVX10",13.9
2023-03-27,"00:17:00","D5","DVVX10",268
2023-03-27,NA,"X2","TM",15.1
2023-03-27,"13:00:00","X2","TX",18.9
2023-03-27,"05:47:00","X2","TN",12.2
2023-03-27,NA,"X2","HRM",57
2023-03-27,"23:47:00","X2","HRX",85
2023-03-27,"00:00:00","X2","HRN",36
2023-03-27,NA,"X4","TM",15
2023-03-27,"09:08:00","X4","TX",17.4
2023-03-27,"04:55:00","X4","TN",12.7
2023-03-27,NA,"X4","HRM",54
2023-03-27,"18:52:00","X4","HRX",77
2023-03-27,"09:10:00","X4","HRN",33
2023-03-27,NA,"X4","PM",1016.5
2023-03-27,"23:30:00","X4","PX",1021.1
2023-03-27,"00:05:00","X4","PN",1011.6
2023-03-27,NA,"X4","PPT",0
2023-03-27,NA,"X4","RS24h",22.6
2023-03-27,NA,"X4","VVM10",2.7
2023-03-27,NA,"X4","DVM10",130
2023-03-27,"02:25:00","X4","VVX10",12.6
2023-03-27,"02:25:00","X4","DVVX10",331
2023-03-27,NA,"X8","TM",14.9
2023-03-27,"09:24:00","X8","TX",19.1
2023-03-27,"05:30:00","X8","TN",11.8
2023-03-27,NA,"X8","HRM",53
2023-03-27,"23:26:00","X8","HRX",81
2023-03-27,"09:56:00","X8","HRN",31
2023-03-27,NA,"X8","PM",1010.7
2023-03-27,"23:44:00","X8","PX",1015.3
2023-03-27,"02:14:00","X8","PN",1006.6
2023-03-27,NA,"X8","PPT",0
2023-03-27,NA,"X8","RS24h",22.3
2023-03-27,NA,"X8","VVM10",3.1
2023-03-27,NA,"X8","DVM10",132
2023-03-27,"02:00:00","X8","VVX10",11
2023-03-27,"02:00:00","X8","DVVX10",311
2023-03-28,NA,"D5","TM",11.4
2023-03-28,"15:06:00","D5","TX",15.9
2023-03-28,"05:12:00","D5","TN",8.5
2023-03-28,NA,"D5","HRM",81
2023-03-28,"06:00:00","D5","HRX",100
2023-03-28,"21:34:00","D5","HRN",56
2023-03-28,NA,"D5","PM",976.5
2023-03-28,"10:32:00","D5","PX",977.8
2023-03-28,"04:18:00","D5","PN",975.1
2023-03-28,NA,"D5","PPT",0.9
2023-03-28,NA,"D5","RS24h",9.4
2023-03-28,NA,"D5","VVM10",4.5
2023-03-28,NA,"D5","DVM10",212
2023-03-28,"22:37:00","D5","VVX10",11.1
2023-03-28,"22:37:00","D5","DVVX10",279
2023-03-28,NA,"X2","TM",14.4
2023-03-28,"16:00:00","X2","TX",18
2023-03-28,"23:37:00","X2","TN",12.5
2023-03-28,NA,"X2","HRM",70
2023-03-28,"00:00:00","X2","HRX",85
2023-03-28,"15:48:00","X2","HRN",58
2023-03-28,NA,"X4","TM",14.4
2023-03-28,"16:00:00","X4","TX",16.8
2023-03-28,"05:43:00","X4","TN",12.4
2023-03-28,NA,"X4","HRM",67
2023-03-28,"04:19:00","X4","HRX",77
2023-03-28,"21:20:00","X4","HRN",54
2023-03-28,NA,"X4","PM",1021.8
2023-03-28,"10:00:00","X4","PX",1023.2
2023-03-28,"03:32:00","X4","PN",1020.4
2023-03-28,NA,"X4","PPT",0.1
2023-03-28,NA,"X4","RS24h",12.8
2023-03-28,NA,"X4","VVM10",2.2
2023-03-28,NA,"X4","DVM10",187
2023-03-28,"15:29:00","X4","VVX10",7.9
2023-03-28,"15:29:00","X4","DVVX10",201
2023-03-28,NA,"X8","TM",13.7
2023-03-28,"14:57:00","X8","TX",17.7
2023-03-28,"05:14:00","X8","TN",11.3
2023-03-28,NA,"X8","HRM",73
2023-03-28,"05:12:00","X8","HRX",89
2023-03-28,"15:04:00","X8","HRN",54
2023-03-28,NA,"X8","PM",1015.9
2023-03-28,"10:35:00","X8","PX",1017.2
2023-03-28,"03:19:00","X8","PN",1014.4
2023-03-28,NA,"X8","PPT",0.9
2023-03-28,NA,"X8","RS24h",11.2
2023-03-28,NA,"X8","VVM10",2.1
2023-03-28,NA,"X8","DVM10",199
2023-03-28,"16:03:00","X8","VVX10",7.8
2023-03-28,"16:03:00","X8","DVVX10",203
2023-03-29,NA,"D5","TM",13.8
2023-03-29,"13:16:00","D5","TX",20
2023-03-29,"06:00:00","D5","TN",10
2023-03-29,NA,"D5","HRM",65
2023-03-29,"06:14:00","D5","HRX",93
2023-03-29,"20:09:00","D5","HRN",46
2023-03-29,NA,"D5","PM",974.9
2023-03-29,"00:00:00","D5","PX",976.8
2023-03-29,"18:00:00","D5","PN",973.1
2023-03-29,NA,"D5","PPT",0
2023-03-29,NA,"D5","RS24h",22.5
2023-03-29,NA,"D5","VVM10",6.3
2023-03-29,NA,"D5","DVM10",250
2023-03-29,"02:20:00","D5","VVX10",11.7
2023-03-29,"02:20:00","D5","DVVX10",274
2023-03-29,NA,"X2","TM",15.7
2023-03-29,"13:02:00","X2","TX",20.4
2023-03-29,"01:51:00","X2","TN",11.6
2023-03-29,NA,"X2","HRM",67
2023-03-29,"02:19:00","X2","HRX",82
2023-03-29,"15:04:00","X2","HRN",49
2023-03-29,NA,"X4","TM",15.7
2023-03-29,"13:11:00","X4","TX",19.3
2023-03-29,"04:45:00","X4","TN",12.9
2023-03-29,NA,"X4","HRM",63
2023-03-29,"05:45:00","X4","HRX",76
2023-03-29,"15:12:00","X4","HRN",49
2023-03-29,NA,"X4","PM",1019.8
2023-03-29,"00:00:00","X4","PX",1021.9
2023-03-29,"16:51:00","X4","PN",1017.6
2023-03-29,NA,"X4","PPT",0
2023-03-29,NA,"X4","RS24h",22.3
2023-03-29,NA,"X4","VVM10",3
2023-03-29,NA,"X4","DVM10",253
2023-03-29,"11:55:00","X4","VVX10",12.8
2023-03-29,"11:55:00","X4","DVVX10",239
2023-03-29,NA,"X8","TM",15
2023-03-29,"10:37:00","X8","TX",19.5
2023-03-29,"04:23:00","X8","TN",11.3
2023-03-29,NA,"X8","HRM",69
2023-03-29,"05:36:00","X8","HRX",86
2023-03-29,"09:30:00","X8","HRN",49
2023-03-29,NA,"X8","PM",1014.1
2023-03-29,"00:04:00","X8","PX",1016.1
2023-03-29,"16:41:00","X8","PN",1011.9
2023-03-29,NA,"X8","PPT",0
2023-03-29,NA,"X8","RS24h",22.5
2023-03-29,NA,"X8","VVM10",3.3
2023-03-29,NA,"X8","DVM10",250
2023-03-29,"11:35:00","X8","VVX10",11.4
2023-03-29,"11:35:00","X8","DVVX10",229
2023-03-30,NA,"D5","TM",14.2
2023-03-30,"12:34:00","D5","TX",20.1
2023-03-30,"05:35:00","D5","TN",10.4
2023-03-30,NA,"D5","HRM",72
2023-03-30,"20:30:00","D5","HRX",99
2023-03-30,"09:22:00","D5","HRN",46
2023-03-30,NA,"D5","PM",972
2023-03-30,"00:06:00","D5","PX",973.7
2023-03-30,"23:54:00","D5","PN",969.4
2023-03-30,NA,"D5","PPT",0
2023-03-30,NA,"D5","RS24h",19
2023-03-30,NA,"D5","VVM10",3
2023-03-30,NA,"D5","DVM10",237
2023-03-30,"04:01:00","D5","VVX10",8.1
2023-03-30,"04:01:00","D5","DVVX10",273
2023-03-30,NA,"X2","TM",15
2023-03-30,"11:19:00","X2","TX",20.3
2023-03-30,"03:08:00","X2","TN",11.5
2023-03-30,NA,"X2","HRM",75
2023-03-30,"22:34:00","X2","HRX",86
2023-03-30,"12:32:00","X2","HRN",57
2023-03-30,NA,"X4","TM",15.3
2023-03-30,"11:16:00","X4","TX",19.7
2023-03-30,"05:30:00","X4","TN",12.6
2023-03-30,NA,"X4","HRM",71
2023-03-30,"23:59:00","X4","HRX",90
2023-03-30,"11:51:00","X4","HRN",55
2023-03-30,NA,"X4","PM",1016.7
2023-03-30,"00:13:00","X4","PX",1018.6
2023-03-30,"23:56:00","X4","PN",1014
2023-03-30,NA,"X4","PPT",0
2023-03-30,NA,"X4","RS24h",18.7
2023-03-30,NA,"X4","VVM10",1.6
2023-03-30,NA,"X4","DVM10",213
2023-03-30,"10:22:00","X4","VVX10",5.4
2023-03-30,"10:22:00","X4","DVVX10",200
2023-03-30,NA,"X8","TM",14.9
2023-03-30,"12:35:00","X8","TX",20.2
2023-03-30,"05:20:00","X8","TN",10.7
2023-03-30,NA,"X8","HRM",74
2023-03-30,"23:59:00","X8","HRX",93
2023-03-30,"13:15:00","X8","HRN",51
2023-03-30,NA,"X8","PM",1010.9
2023-03-30,"00:26:00","X8","PX",1012.8
2023-03-30,"23:55:00","X8","PN",1008.3
2023-03-30,NA,"X8","PPT",0
2023-03-30,NA,"X8","RS24h",19.4
2023-03-30,NA,"X8","VVM10",1.9
2023-03-30,NA,"X8","DVM10",217
2023-03-30,"15:39:00","X8","VVX10",6.2
2023-03-30,"15:39:00","X8","DVVX10",140
2023-03-31,NA,"D5","TM",16.6
2023-03-31,"11:30:00","D5","TX",24.4
2023-03-31,"23:59:00","D5","TN",11.4
2023-03-31,NA,"D5","HRM",61
2023-03-31,"23:43:00","D5","HRX",93
2023-03-31,"11:34:00","D5","HRN",29
2023-03-31,NA,"D5","PM",967.8
2023-03-31,"00:01:00","D5","PX",969.5
2023-03-31,"15:47:00","D5","PN",965.6
2023-03-31,NA,"D5","PPT",0
2023-03-31,NA,"D5","RS24h",17.3
2023-03-31,NA,"D5","VVM10",3.9
2023-03-31,NA,"D5","DVM10",249
2023-03-31,"09:08:00","D5","VVX10",11.3
2023-03-31,"09:08:00","D5","DVVX10",247
2023-03-31,NA,"X2","TM",16.5
2023-03-31,"10:43:00","X2","TX",26.2
2023-03-31,"05:41:00","X2","TN",13.2
2023-03-31,NA,"X2","HRM",72
2023-03-31,"03:09:00","X2","HRX",90
2023-03-31,"10:44:00","X2","HRN",26
2023-03-31,NA,"X4","TM",16.7
2023-03-31,"10:48:00","X4","TX",25.4
2023-03-31,"03:48:00","X4","TN",13.2
2023-03-31,NA,"X4","HRM",70
2023-03-31,"02:30:00","X4","HRX",96
2023-03-31,"10:23:00","X4","HRN",25
2023-03-31,NA,"X4","PM",1011.9
2023-03-31,"00:00:00","X4","PX",1014.2
2023-03-31,"15:35:00","X4","PN",1009.8
2023-03-31,NA,"X4","PPT",0
2023-03-31,NA,"X4","RS24h",16.8
2023-03-31,NA,"X4","VVM10",2.5
2023-03-31,NA,"X4","DVM10",28
2023-03-31,"09:14:00","X4","VVX10",9.7
2023-03-31,"09:14:00","X4","DVVX10",300
2023-03-31,NA,"X8","TM",17.1
2023-03-31,"11:18:00","X8","TX",26.3
2023-03-31,"02:51:00","X8","TN",12
2023-03-31,NA,"X8","HRM",67
2023-03-31,"03:10:00","X8","HRX",100
2023-03-31,"10:12:00","X8","HRN",25
2023-03-31,NA,"X8","PM",1006.1
2023-03-31,"00:00:00","X8","PX",1008.3
2023-03-31,"15:31:00","X8","PN",1004
2023-03-31,NA,"X8","PPT",0
2023-03-31,NA,"X8","RS24h",17.4
2023-03-31,NA,"X8","VVM10",2.6
2023-03-31,NA,"X8","DVM10",66
2023-03-31,"08:10:00","X8","VVX10",10.1
2023-03-31,"08:10:00","X8","DVVX10",311
2023-04-01,NA,"D5","TM",13.7
2023-04-01,"13:47:00","D5","TX",22.4
2023-04-01,"23:59:00","D5","TN",7.8
2023-04-01,NA,"D5","HRM",64
2023-04-01,"23:59:00","D5","HRX",99
2023-04-01,"14:13:00","D5","HRN",24
2023-04-01,NA,"D5","PM",967.1
2023-04-01,"00:00:00","D5","PX",969.3
2023-04-01,"16:54:00","D5","PN",963.5
2023-04-01,NA,"D5","PPT",0.2
2023-04-01,NA,"D5","RS24h",17.7
2023-04-01,NA,"D5","VVM10",3.5
2023-04-01,NA,"D5","DVM10",249
2023-04-01,"16:23:00","D5","VVX10",13.2
2023-04-01,"16:23:00","D5","DVVX10",270
2023-04-01,NA,"X2","TM",16
2023-04-01,"14:21:00","X2","TX",22.7
2023-04-01,"23:53:00","X2","TN",11
2023-04-01,NA,"X2","HRM",63
2023-04-01,"23:58:00","X2","HRX",87
2023-04-01,"17:23:00","X2","HRN",23
2023-04-01,NA,"X4","TM",16.3
2023-04-01,"14:47:00","X4","TX",23.6
2023-04-01,"23:48:00","X4","TN",11.9
2023-04-01,NA,"X4","HRM",56
2023-04-01,"05:12:00","X4","HRX",85
2023-04-01,"17:12:00","X4","HRN",21
2023-04-01,NA,"X4","PM",1011.6
2023-04-01,"00:00:00","X4","PX",1013.9
2023-04-01,"17:09:00","X4","PN",1007.6
2023-04-01,NA,"X4","PPT",0.4
2023-04-01,NA,"X4","RS24h",17.5
2023-04-01,NA,"X4","VVM10",2.5
2023-04-01,NA,"X4","DVM10",269
2023-04-01,"19:31:00","X4","VVX10",11.3
2023-04-01,"19:31:00","X4","DVVX10",88
2023-04-01,NA,"X8","TM",16.2
2023-04-01,"14:31:00","X8","TX",23.8
2023-04-01,"23:54:00","X8","TN",10.3
2023-04-01,NA,"X8","HRM",56
2023-04-01,"23:56:00","X8","HRX",91
2023-04-01,"14:06:00","X8","HRN",19
2023-04-01,NA,"X8","PM",1005.8
2023-04-01,"00:22:00","X8","PX",1008.2
2023-04-01,"17:18:00","X8","PN",1001.8
2023-04-01,NA,"X8","PPT",0.2
2023-04-01,NA,"X8","RS24h",16.9
2023-04-01,NA,"X8","VVM10",2.7
2023-04-01,NA,"X8","DVM10",272
2023-04-01,"16:54:00","X8","VVX10",12.3
2023-04-01,"16:54:00","X8","DVVX10",288
2023-04-02,NA,"D5","TM",12.1
2023-04-02,"14:27:00","D5","TX",22.5
2023-04-02,"05:31:00","D5","TN",6.1
2023-04-02,NA,"D5","HRM",53
2023-04-02,"00:00:00","D5","HRX",99
2023-04-02,"14:00:00","D5","HRN",25
2023-04-02,NA,"D5","PM",967.3
2023-04-02,"22:02:00","D5","PX",970.6
2023-04-02,"14:46:00","D5","PN",965.4
2023-04-02,NA,"D5","PPT",0
2023-04-02,NA,"D5","RS24h",21.6
2023-04-02,NA,"D5","VVM10",5.1
2023-04-02,NA,"D5","DVM10",289
2023-04-02,"06:52:00","D5","VVX10",11.9
2023-04-02,"06:52:00","D5","DVVX10",300
2023-04-02,NA,"X2","TM",15.2
2023-04-02,"12:54:00","X2","TX",23.1
2023-04-02,"04:03:00","X2","TN",9.9
2023-04-02,NA,"X2","HRM",50
2023-04-02,"00:10:00","X2","HRX",88
2023-04-02,"12:34:00","X2","HRN",21
2023-04-02,NA,"X4","TM",15.3
2023-04-02,"13:33:00","X4","TX",22.6
2023-04-02,"05:42:00","X4","TN",10.3
2023-04-02,NA,"X4","HRM",45
2023-04-02,"00:16:00","X4","HRX",81
2023-04-02,"12:15:00","X4","HRN",19
2023-04-02,NA,"X4","PM",1011.8
2023-04-02,"22:06:00","X4","PX",1015
2023-04-02,"15:15:00","X4","PN",1009.5
2023-04-02,NA,"X4","PPT",0
2023-04-02,NA,"X4","RS24h",21.3
2023-04-02,NA,"X4","VVM10",3.2
2023-04-02,NA,"X4","DVM10",301
2023-04-02,"07:39:00","X4","VVX10",12.8
2023-04-02,"07:39:00","X4","DVVX10",303
2023-04-02,NA,"X8","TM",14.6
2023-04-02,"13:31:00","X8","TX",23.5
2023-04-02,"04:46:00","X8","TN",9.3
2023-04-02,NA,"X8","HRM",47
2023-04-02,"00:04:00","X8","HRX",90
2023-04-02,"12:06:00","X8","HRN",21
2023-04-02,NA,"X8","PM",1006.1
2023-04-02,"22:05:00","X8","PX",1009.4
2023-04-02,"15:06:00","X8","PN",1003.7
2023-04-02,NA,"X8","PPT",0
2023-04-02,NA,"X8","RS24h",22.1
2023-04-02,NA,"X8","VVM10",4.1
2023-04-02,NA,"X8","DVM10",309
2023-04-02,"08:15:00","X8","VVX10",11.7
2023-04-02,"08:15:00","X8","DVVX10",300
2023-04-03,NA,"D5","TM",12.3
2023-04-03,"13:34:00","D5","TX",19
2023-04-03,"06:06:00","D5","TN",8
2023-04-03,NA,"D5","HRM",57
2023-04-03,"21:40:00","D5","HRX",87
2023-04-03,"09:47:00","D5","HRN",36
