"codi_districte","nom_districte","codi_barri","nom_barri","codi_aeb","codi_seccio_censal","geometria_etrs89","geometria_wgs84"
"02","Eixample","09","la Nova Esquerra de l'Eixample","045","123","POLYGON ((428742.679135243 4581867.68382941, 428693.246545214 4581918.31921532, 428598.53380696 4581824.2179859, 428691.517038812 4581729.35126, 428748.111475405 4581785.0117996, 428776.057691835 4581812.60157224, 428786.533772734 4581822.91448702, 428769.967909964 4581839.86261635, 428742.679135243 4581867.68382941))","POLYGON ((2.14774587272202 41.3851815445553, 2.14714875075061 41.3856332188585, 2.14602716701103 41.3847772828343, 2.14715030788812 41.383931100103, 2.14782056016561 41.3844374287697, 2.14815152088833 41.3846883945133, 2.14827559087466 41.3847822066229, 2.14807548902126 41.3849333856786, 2.14774587272202 41.3851815445553))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","124","POLYGON ((428598.53380696 4581824.2179859, 428504.414584448 4581920.24472068, 428487.503451576 4581903.30985828, 428437.270064289 4581853.93226687, 428409.227844695 4581825.94149502, 428444.384554127 4581790.05222058, 428502.725071331 4581730.42176517, 428523.213229738 4581750.61759851, 428550.351437864 4581777.15537778, 428598.53380696 4581824.2179859))","POLYGON ((2.14602716701103 41.3847772828343, 2.14489027476651 41.3856338010086, 2.14469003282092 41.3854797718532, 2.14409512370064 41.3850305792249, 2.14376307635334 41.3847759817676, 2.14418774967774 41.3844558682317, 2.1448924699656 41.3839239857322, 2.14513509975842 41.3841077027125, 2.14545650961485 41.3843491294012, 2.14602716701103 41.3847772828343))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","125","POLYGON ((428504.414584448 4581920.24472068, 428410.348361467 4582016.22045505, 428316.284636175 4581923.74922008, 428314.650478397 4581903.93123634, 428305.426238384 4581748.23333533, 428328.927224343 4581746.84614819, 428392.309712226 4581809.05563267, 428409.227844695 4581825.94149502, 428437.270064289 4581853.93226687, 428487.503451576 4581903.30985828, 428504.414584448 4581920.24472068))","POLYGON ((2.14489027476651 41.3856338010086, 2.1437539925373 41.3864898529109, 2.14264000805897 41.3856486227868, 2.14262280998705 41.3854699840516, 2.14253092119661 41.3840668495096, 2.14281212753915 41.3840564496244, 2.14356275020081 41.3846223913807, 2.14376307635334 41.3847759817676, 2.14409512370064 41.3850305792249, 2.14469003282092 41.3854797718532, 2.14489027476651 41.3856338010086))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","126","POLYGON ((428444.384554127 4581790.05222058, 428409.227844695 4581825.94149502, 428392.309712226 4581809.05563267, 428328.927224343 4581746.84614819, 428305.426238384 4581748.23333533, 428304.214075388 4581727.76734834, 428293.820755062 4581561.97445839, 428311.889605998 4581543.56431735, 428446.685640331 4581675.46522099, 428485.743940058 4581713.68490331, 428502.725071331 4581730.42176517, 428444.384554127 4581790.05222058))","POLYGON ((2.14418774967774 41.3844558682317, 2.14376307635334 41.3847759817676, 2.14356275020081 41.3846223913807, 2.14281212753915 41.3840564496244, 2.14253092119661 41.3840668495096, 2.14251884695676 41.3838824120008, 2.14241417627142 41.3823882510314, 2.14263242947699 41.3822240479319, 2.14422879987 41.3834240302213, 2.14469137273343 41.3837717336811, 2.1448924699656 41.3839239857322, 2.14418774967774 41.3844558682317))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","127","POLYGON ((428691.517038812 4581729.35126, 428598.53380696 4581824.2179859, 428550.351437864 4581777.15537778, 428523.213229738 4581750.61759851, 428502.725071331 4581730.42176517, 428485.743940058 4581713.68490331, 428446.685640331 4581675.46522099, 428311.889605998 4581543.56431735, 428293.820755062 4581561.97445839, 428291.768462486 4581525.23948078, 428284.153386012 4581390.07956373, 428302.412215136 4581368.93742164, 428328.519237905 4581372.21321296, 428408.991864354 4581452.08755821, 428443.391124484 4581485.26927848, 428596.078302334 4581635.45403638, 428645.791686043 4581684.37563197, 428691.517038812 4581729.35126))","POLYGON ((2.14715030788812 41.383931100103, 2.14602716701103 41.3847772828343, 2.14545650961485 41.3843491294012, 2.14513509975842 41.3841077027125, 2.1448924699656 41.3839239857322, 2.14469137273343 41.3837717336811, 2.14422879987 41.3834240302213, 2.14263242947699 41.3822240479319, 2.14241417627142 41.3823882510314, 2.14239398122231 41.3820572098336, 2.14231891296952 41.3808391958356, 2.14253975617506 41.3806504036293, 2.14285155959467 41.3806822334474, 2.14380442518105 41.3814087966722, 2.14421186225571 41.3817107123706, 2.14602004705952 41.3830769370951, 2.14660878717101 41.3835219667698, 2.14715030788812 41.383931100103))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","128","POLYGON ((428785.233260845 4581633.27152844, 428691.517038812 4581729.35126, 428645.791686043 4581684.37563197, 428596.078302334 4581635.45403638, 428657.347795807 4581572.9005581, 428694.366488266 4581534.91926916, 428814.502017861 4581603.26429997, 428785.233260845 4581633.27152844))","POLYGON ((2.14828232772691 41.3830740457827, 2.14715030788812 41.383931100103, 2.14660878717101 41.3835219667698, 2.14602004705952 41.3830769370951, 2.14676010776845 41.3825189760835, 2.14720726424806 41.3821801740846, 2.14863586573098 41.3828063716916, 2.14828232772691 41.3830740457827))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","046","129","POLYGON ((428657.347795807 4581572.9005581, 428596.078302334 4581635.45403638, 428443.391124484 4581485.26927848, 428408.991864354 4581452.08755821, 428328.519237905 4581372.21321296, 428406.844306216 4581382.04058686, 428455.545435628 4581399.05619576, 428574.343959221 4581466.63923741, 428694.366488266 4581534.91926916, 428657.347795807 4581572.9005581))","POLYGON ((2.14676010776845 41.3825189760835, 2.14602004705952 41.3830769370951, 2.14421186225571 41.3817107123706, 2.14380442518105 41.3814087966722, 2.14285155959467 41.3806822334474, 2.14378701959518 41.380777718204, 2.14436738590921 41.3809353035623, 2.14578003400815 41.3815545543898, 2.14720726424806 41.3821801740846, 2.14676010776845 41.3825189760835))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","130","POLYGON ((428528.547832295 4581324.55062597, 428455.545435628 4581399.05619576, 428406.844306216 4581382.04058686, 428328.519237905 4581372.21321296, 428302.412215136 4581368.93742164, 428337.880883197 4581327.86814563, 428340.050862885 4581325.35512874, 428340.682855399 4581324.42612386, 428416.541208103 4581244.45053225, 428495.868557166 4581164.07891304, 428570.0071207 4581235.96131002, 428593.307299064 4581258.70912048, 428578.217423326 4581274.05223827, 428528.547832295 4581324.55062597))","POLYGON ((2.14524914849585 41.3802707470144, 2.14436738590921 41.3809353035623, 2.14378701959518 41.380777718204, 2.14285155959467 41.3806822334474, 2.14253975617506 41.3806504036293, 2.14296875119591 41.3802836675943, 2.14299499708031 41.3802612270402, 2.14300266432743 41.3802529161208, 2.14391922870782 41.3795393575878, 2.1448773012936 41.3788225328715, 2.14575536262189 41.3794765366308, 2.14603130384888 41.3796834860967, 2.1458490516668 41.379820336738, 2.14524914849585 41.3802707470144))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","131","POLYGON ((428610.428158067 4581241.29998684, 428593.307299064 4581258.70912048, 428570.0071207 4581235.96131002, 428495.868557166 4581164.07891304, 428528.335302461 4581132.65465937, 428569.52192188 4581085.58333877, 428584.307796684 4581070.11922344, 428670.861397547 4581146.88452058, 428686.924521376 4581162.67538988, 428659.458750118 4581190.92260421, 428610.428158067 4581241.29998684))","POLYGON ((2.14623808498399 41.3795282074913, 2.14603130384888 41.3796834860967, 2.14575536262189 41.3794765366308, 2.1448773012936 41.3788225328715, 2.14526923758301 41.3785423903829, 2.14576728415726 41.3781220930929, 2.14594591083059 41.377984125735, 2.14697185324969 41.3786832006116, 2.14716207435537 41.3788268471332, 2.14683031921461 41.3790788250656, 2.14623808498399 41.3795282074913))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","132","POLYGON ((428704.301883782 4581333.83622304, 428687.680021008 4581350.78035279, 428661.515821153 4581325.29256562, 428593.307299064 4581258.70912048, 428610.428158067 4581241.29998684, 428659.458750118 4581190.92260421, 428686.924521376 4581162.67538988, 428781.110247439 4581255.26062354, 428731.99465465 4581305.54300689, 428704.301883782 4581333.83622304))","POLYGON ((2.14734973362327 41.3803699717177, 2.14714897416859 41.3805211084011, 2.1468391002327 41.3802892296627, 2.14603130384888 41.3796834860967, 2.14623808498399 41.3795282074913, 2.14683031921461 41.3790788250656, 2.14716207435537 41.3788268471332, 2.14827744839726 41.3796690714527, 2.14768421330978 41.3801175981717, 2.14734973362327 41.3803699717177))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","133","POLYGON ((428632.090481089 4581407.59378668, 428574.343959221 4581466.63923741, 428455.545435628 4581399.05619576, 428528.547832295 4581324.55062597, 428578.217423326 4581274.05223827, 428593.307299064 4581258.70912048, 428661.515821153 4581325.29256562, 428687.680021008 4581350.78035279, 428671.107157834 4581367.67548215, 428632.090481089 4581407.59378668))","POLYGON ((2.14647753774986 41.3810278776851, 2.14578003400815 41.3815545543898, 2.14436738590921 41.3809353035623, 2.14524914849585 41.3802707470144, 2.1458490516668 41.379820336738, 2.14603130384888 41.3796834860967, 2.1468391002327 41.3802892296627, 2.14714897416859 41.3805211084011, 2.1469488054955 41.3806718077364, 2.14647753774986 41.3810278776851))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","134","POLYGON ((428745.835062734 4581482.37186739, 428694.366488266 4581534.91926916, 428574.343959221 4581466.63923741, 428632.090481089 4581407.59378668, 428671.107157834 4581367.67548215, 428687.680021008 4581350.78035279, 428764.055611296 4581426.04373137, 428782.853755172 4581444.39057845, 428745.835062734 4581482.37186739))","POLYGON ((2.14782892562623 41.3817114583745, 2.14720726424806 41.3821801740846, 2.14578003400815 41.3815545543898, 2.14647753774986 41.3810278776851, 2.1469488054955 41.3806718077364, 2.14714897416859 41.3805211084011, 2.14805343454892 41.3812057444292, 2.14827607102464 41.3813726520686, 2.14782892562623 41.3817114583745))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","135","POLYGON ((428888.448410751 4581528.3047226, 428878.611491516 4581538.27679941, 428820.994047102 4581481.61626819, 428782.853755172 4581444.39057845, 428764.055611296 4581426.04373137, 428687.680021008 4581350.78035279, 428704.301883782 4581333.83622304, 428731.99465465 4581305.54300689, 428781.110247439 4581255.26062354, 428876.442982409 4581348.97484786, 428971.822717795 4581442.7350718, 428888.448410751 4581528.3047226))","POLYGON ((2.14952895298241 41.3821377768246, 2.14941014864233 41.3822267222684, 2.1487277902841 41.3817113056957, 2.14827607102464 41.3813726520686, 2.14805343454892 41.3812057444292, 2.14714897416859 41.3805211084011, 2.14734973362327 41.3803699717177, 2.14768421330978 41.3801175981717, 2.14827744839726 41.3796690714527, 2.14940643478076 41.3805215549256, 2.15053600730571 41.3813744459287, 2.14952895298241 41.3821377768246))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","047","136","POLYGON ((428878.611491516 4581538.27679941, 428814.502017861 4581603.26429997, 428694.366488266 4581534.91926916, 428745.835062734 4581482.37186739, 428782.853755172 4581444.39057845, 428820.994047102 4581481.61626819, 428878.611491516 4581538.27679941))","POLYGON ((2.14941014864233 41.3822267222684, 2.14863586573098 41.3828063716916, 2.14720726424806 41.3821801740846, 2.14782892562623 41.3817114583745, 2.14827607102464 41.3813726520686, 2.1487277902841 41.3817113056957, 2.14941014864233 41.3822267222684))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","048","137","POLYGON ((428966.714281964 4581638.81908032, 428936.590532578 4581669.76831547, 428814.502017861 4581603.26429997, 428878.611491516 4581538.27679941, 428888.448410751 4581528.3047226, 428971.822717795 4581442.7350718, 429015.784057005 4581485.98071411, 429048.078303256 4581517.3804514, 429067.203449805 4581536.0652958, 429037.877693871 4581566.20352472, 428980.701170161 4581625.02097104, 428966.714281964 4581638.81908032))","POLYGON ((2.15045193331753 41.383140054388, 2.15008806580679 41.3834161428955, 2.14863586573098 41.3828063716916, 2.14941014864233 41.3822267222684, 2.14952895298241 41.3821377768246, 2.15053600730571 41.3813744459287, 2.1510566433201 41.3817678239893, 2.15143915263064 41.382053479, 2.15166567160358 41.3822234532276, 2.15131145210471 41.3824923116514, 2.15062081411711 41.383017014511, 2.15045193331753 41.383140054388))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","048","138","POLYGON ((429218.824252389 4581764.53704912, 429181.273563661 4581802.97334231, 429060.903056716 4581737.48331301, 428936.590532578 4581669.76831547, 428966.714281964 4581638.81908032, 428980.701170161 4581625.02097104, 429037.877693871 4581566.20352472, 429067.203449805 4581536.0652958, 429084.422581747 4581552.88715572, 429115.612820902 4581583.37790196, 429141.950024841 4581609.37368765, 429180.273319247 4581646.90537585, 429229.672699142 4581695.33297393, 429258.486922289 4581723.77473946, 429241.788061208 4581740.92886984, 429218.824252389 4581764.53704912))","POLYGON ((2.15345213059125 41.3842945721683, 2.15299857618914 41.384637449716, 2.15156674785084 41.3840369989641, 2.15008806580679 41.3834161428955, 2.15045193331753 41.383140054388, 2.15062081411711 41.383017014511, 2.15131145210471 41.3824923116514, 2.15166567160358 41.3822234532276, 2.15186961677492 41.3823764797657, 2.15223903726051 41.3826538478786, 2.15255095118412 41.3828903028719, 2.15300485597053 41.3832317120693, 2.15358994830732 41.3836722295731, 2.1539312084668 41.3839309288585, 2.1537295076378 41.3840839616037, 2.15345213059125 41.3842945721683))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","048","139","POLYGON ((429446.595877665 4581721.17823955, 429302.129072691 4581868.72636768, 429181.273563661 4581802.97334231, 429218.824252389 4581764.53704912, 429241.788061208 4581740.92886984, 429258.486922289 4581723.77473946, 429275.936777132 4581705.85060322, 429301.496565195 4581679.68240366, 429351.632147811 4581628.14501224, 429446.595877665 4581721.17823955))","POLYGON ((2.1561810602958 41.3839240618607, 2.15443620052886 41.385240294175, 2.15299857618914 41.384637449716, 2.15345213059125 41.3842945721683, 2.1537295076378 41.3840839616037, 2.1539312084668 41.3839309288585, 2.15414197915597 41.3837710265909, 2.1544506949566 41.3835375852162, 2.15505625958865 41.3830778098713, 2.1561810602958 41.3839240618607))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","048","140","POLYGON ((429275.936777132 4581705.85060322, 429258.486922289 4581723.77473946, 429229.672699142 4581695.33297393, 429180.273319247 4581646.90537585, 429141.950024841 4581609.37368765, 429115.612820902 4581583.37790196, 429084.422581747 4581552.88715572, 429067.203449805 4581536.0652958, 429083.817311526 4581518.99016611, 429160.54067932 4581440.93856707, 429256.650417868 4581535.09378506, 429351.632147811 4581628.14501224, 429301.496565195 4581679.68240366, 429275.936777132 4581705.85060322))","POLYGON ((2.15414197915597 41.3837710265909, 2.1539312084668 41.3839309288585, 2.15358994830732 41.3836722295731, 2.15300485597053 41.3832317120693, 2.15255095118412 41.3828903028719, 2.15223903726051 41.3826538478786, 2.15186961677492 41.3823764797657, 2.15166567160358 41.3822234532276, 2.15186634568571 41.382071128082, 2.15279295939715 41.3813749033816, 2.15393127489859 41.3822313833384, 2.15505625958865 41.3830778098713, 2.1544506949566 41.3835375852162, 2.15414197915597 41.3837710265909))"
"02","Eixample","09","la Nova Esquerra de l'Eixample","048","141","POLYGON ((429083.817311526 4581518.99016611, 429067.203449805 4581536.0652958, 429048.078303256 4581517.3804514, 429015.784057005 4581485.98071411, 428971.822717795 4581442.7350718, 429018.491332114 4581395.11570747, 429065.159946419 4581347.49634314, 429160.54067932 4581440.93856707, 429083.817311526 4581518.99016611))","POLYGON ((2.15186634568571 41.382071128082, 2.15166567160358 41.3822234532276, 2.15143915263064 41.382053479, 2.1510566433201 41.3817678239893, 2.15053600730571 41.3813744459287, 2.1510996612461 41.3809496735364, 2.15166330785003 41.3805248982819, 2.15279295939715 41.3813749033816, 2.15186634568571 41.382071128082))"
